inn;year;okved1;region;title;of;ta_fix;ta_nonfix;ta;tp_cap;debt_long;tp_long;debt_short;tp_short;tp;sales;profit_operational;exp_interest;profit_before_tax;cash_oper_inflow;cash_oper_inflow_sales;paid_to_supplier;paid_to_worker;cash_interest;cash_investment_of;sales_prev;of_prev
3302000267;2013;15;33;Владимирский хлебокомбинат;470.2;501.6;191.1;692.6;379.9;183.1;200.7;10.7;112.1;692.6;1612.1;150.9;11.2;39.5;1707.1;1705.7;1192.2;266.6;18.2;100.8;1474.5;277.1
5263000151;2013;15;52;ХЛЕБ;330.9;369.3;275.8;645.1;523.9;34.1;47.9;0.0;73.2;645.1;1495.2;176.3;3.5;162.6;1418.8;1402.5;709.7;320.5;1.0;92.2;1242.1;213.1
3435800872;2013;15;34;Хлебокомбинат - Волжский;112.5;129.8;288.1;417.9;316.7;11.7;12.7;15.6;88.5;417.9;1065.7;46.5;1.4;25.2;1109.8;1015.6;755.8;148.8;1.3;7.6;997.5;128.7
2320145827;2013;15;23;Сочинский хлебокомбинат;156.8;180.0;223.7;403.6;238.2;0.0;0.0;23.7;165.4;403.6;1014.3;33.0;3.0;20.9;1068.3;1053.6;577.0;227.9;2.9;55.3;874.2;154.6
3123006576;2013;15;31;Колос;124.4;153.4;361.9;515.3;422.9;0.0;6.8;0.0;85.6;515.3;1216.1;206.3;0.0;191.0;1329.6;1319.9;722.3;227.4;0.0;37.3;1006.0;97.2
5263001532;2013;15;52;Сормовская кондитерская фабрика;188.6;1203.1;554.6;1757.7;1399.5;0.0;9.2;0.0;348.9;1757.7;1878.8;218.0;0.0;227.4;2291.6;2111.4;1254.6;186.7;0.0;45.6;1834.5;185.2
2222010839;2013;15;22;БАРНАУЛЬСКИЙ ПИВОВАРЕННЫЙ ЗАВОД;1011.7;1374.2;840.2;2214.4;924.7;216.0;277.3;617.8;1012.4;2214.4;1637.3;114.2;66.8;1.0;2589.8;2583.3;888.0;306.8;80.5;86.4;1531.4;1039.4
2352002170;2013;15;23;"Агропромышленная фирма ""Фанагория""";769.4;924.8;2146.7;3071.4;980.8;470.2;509.1;1129.4;1581.6;3071.4;2462.3;508.3;150.9;189.2;2259.1;2195.3;1817.7;112.9;142.7;120.0;2207.5;669.0
3122000035;2013;15;31;Алексеевский молочноконсервный комбинат;588.1;660.7;1349.7;2010.4;934.7;384.6;385.0;432.5;690.7;2010.4;4274.2;222.0;74.3;46.6;4442.1;4376.8;3665.5;280.3;74.3;31.8;3901.7;544.8
5217000301;2013;15;52;Княгининское молоко;341.7;381.0;785.6;1166.6;84.0;334.0;334.2;488.9;748.5;1166.6;1553.5;74.9;69.1;9.1;1714.0;1705.0;1337.1;129.9;69.1;23.0;1056.8;106.4
3127007309;2013;15;31;Губкинский мясокомбинат;270.1;276.4;400.0;676.4;146.0;59.3;63.2;105.9;467.1;676.4;1916.2;7.7;12.3;-3.4;2253.9;2089.1;1915.7;160.3;12.3;104.5;2162.4;182.2
3528008290;2013;15;35;Череповецкий мясокомбинат;273.9;296.0;428.0;724.0;664.5;0.0;0.7;12.7;58.9;724.0;1629.3;106.5;0.0;110.6;2439.4;1654.9;1247.6;139.8;0.0;34.6;1710.9;265.7
5249003552;2013;15;52;ДЗЕРЖИНСКИЙ МЯСОКОМБИНАТ;227.2;279.3;524.9;804.3;607.0;0.0;0.0;40.0;197.3;804.3;2879.0;240.9;3.7;81.0;2887.3;2822.7;2333.8;236.9;3.6;85.3;2825.9;224.1
2320019558;2013;15;23;Сочинский мясокомбинат;942.4;1475.5;1142.2;2617.7;898.6;770.9;780.7;0.0;938.4;2617.7;5100.7;512.7;51.1;452.7;5319.1;5299.1;3391.4;822.8;52.1;162.4;5166.8;659.2
2334018875;2013;15;23;"Мясоптицекомбинат ""Каневской""";680.2;854.3;815.8;1670.2;296.9;868.9;868.9;162.2;504.4;1670.2;2012.9;56.9;91.3;8.8;2301.0;2204.8;1799.2;160.7;17.9;45.3;1867.8;697.6
2901017211;2013;15;29;МОЛОКО;227.5;292.9;258.2;551.1;393.3;0.0;2.8;99.2;155.0;551.1;1149.5;109.8;2.2;59.3;1178.8;1169.2;987.8;80.7;1.3;78.8;982.8;173.0
3128004452;2013;15;31;Авида;353.5;816.0;391.1;1207.1;459.4;275.0;349.2;250.0;398.4;1207.1;2696.9;305.2;46.6;101.3;2627.1;2588.2;2207.5;160.7;46.6;66.0;1993.9;278.0
3117000128;2013;15;31;Содружество;145.3;219.0;707.4;926.4;21.8;105.6;106.7;352.6;797.9;926.4;1851.1;27.8;38.1;1.9;1934.2;1867.0;1410.1;38.6;38.1;127.6;1007.4;67.3
3124011000;2013;15;31;Белгородский молочный комбинат;1009.8;1015.0;1265.7;2280.7;1671.1;0.0;72.6;0.0;537.1;2280.7;4798.5;404.7;0.0;348.8;4575.4;4544.3;3985.0;191.7;0.0;180.1;3475.3;607.3
3662009586;2013;15;36;ВОРОНЕЖСКИЙ;1020.0;1853.1;2640.1;4493.1;2156.2;1310.7;1522.7;360.7;814.2;4493.1;8846.3;429.3;54.0;71.1;8072.7;7910.3;7535.6;283.7;54.4;168.2;7596.7;702.8
3627001190;2013;15;36;Молоко;64.0;73.5;310.3;383.8;122.5;0.0;2.9;207.0;258.4;383.8;1025.1;51.8;21.2;5.3;970.0;947.2;795.0;88.6;21.2;11.4;1014.6;64.2
5239001108;2013;15;52;Молоко;248.6;464.6;649.0;1113.5;426.3;143.5;146.8;355.6;540.5;1113.5;1965.0;107.3;42.0;51.7;2056.3;2032.9;1755.7;102.9;14.0;90.3;1680.8;248.4
2801018878;2013;15;28;Молочный комбинат Благовещенский;100.4;232.6;290.4;523.0;294.1;0.0;0.9;100.0;228.0;523.0;1731.5;90.8;14.4;85.6;1852.5;1834.2;1473.6;126.5;14.4;38.5;1628.4;109.1
3227005513;2013;15;32;Сыр Стародубский;510.6;529.1;930.9;1459.9;741.2;208.4;208.4;272.0;510.3;1459.9;3687.5;160.6;47.1;115.2;3652.4;3587.8;3031.8;201.5;47.1;151.6;3371.5;456.5
3232000207;2013;15;32;Брянский молочный комбинат;195.6;230.7;304.8;535.5;165.2;0.0;0.0;234.2;370.2;535.5;1475.8;43.3;21.2;25.3;1306.2;1301.3;1133.1;84.8;21.2;29.6;1171.9;168.1
3406000261;2013;15;34;Еланский маслосыркомбинат;289.0;289.4;886.7;1176.1;33.8;134.2;486.4;374.0;656.0;1176.1;1258.3;50.2;58.4;5.2;2065.2;1739.1;1315.9;74.2;57.6;39.3;1428.3;282.4
3525119121;2013;15;35;Вологодский молочный комбинат;646.4;712.7;339.1;1051.8;861.8;0.0;1.9;0.0;188.0;1051.8;3404.9;211.1;0.0;178.2;3438.2;3426.1;2751.0;271.0;0.0;155.6;3312.3;574.3
2635001184;2013;15;26;"Молочный комбинат ""Ставропольский""";536.2;536.4;700.2;1236.5;388.5;0.0;5.5;701.9;842.6;1236.5;2398.2;27.1;56.2;10.6;3029.6;2117.6;1908.2;312.9;56.2;26.8;2235.0;531.6
272600036;2013;15;2;ДАКГОМЗ;124.3;134.8;1048.4;1183.2;405.0;109.0;110.0;0.1;668.2;1183.2;1402.1;72.2;28.5;63.3;1318.4;1237.3;1095.7;137.9;39.7;26.5;1208.9;119.0
2713000085;2013;15;27;Переяславский молочный завод;273.2;325.5;360.9;686.4;127.7;4.2;14.4;270.0;544.4;686.4;1432.7;55.0;15.9;12.9;1548.5;1545.7;1349.1;151.3;14.8;40.6;1294.2;225.0
2346011610;2013;15;23;Павловский мясокомбинат;682.4;702.3;516.0;1218.3;139.4;541.4;561.8;433.9;517.1;1218.3;1337.6;68.8;121.2;4.0;1360.9;1183.3;1200.0;46.9;65.2;1.0;949.3;747.9
2536053382;2013;5;25;Тихоокеанское управление промысловой разведки и научно-исследовательского флота;175.2;576.3;2589.2;3165.6;2745.0;0.0;18.8;0.0;401.7;3165.6;2906.7;737.4;0.0;786.1;3333.1;3280.0;879.4;427.5;0.0;87.5;2849.7;103.5
2504001293;2013;5;25;Дальморепродукт;188.2;271.6;1973.7;2245.3;-1172.6;1614.5;2507.2;45.8;910.7;2245.3;2826.9;328.5;0.0;282.1;3590.6;3315.6;3063.0;235.4;0.0;3.7;2306.5;147.5
2518000814;2013;5;25;Преображенская база тралового флота;1515.2;1525.5;790.1;2315.6;816.9;1005.1;1005.1;36.3;493.6;2315.6;3249.3;131.4;68.8;181.5;3160.8;3079.0;1982.8;718.0;68.8;23.9;2908.3;1597.6
2508007948;2013;5;25;Находкинская база активного морского рыболовства;494.6;1720.6;2676.2;4396.8;2499.0;1040.1;1209.7;126.1;688.2;4396.8;5704.4;548.0;72.4;473.5;6663.7;6098.4;3739.6;1054.2;70.9;0.0;5884.9;602.7
2460083169;2013;35;24;КРАСНОЯРСКИЙ ЭЛЕКТРОВАГОНОРЕМОНТНЫЙ ЗАВОД;1413.6;1462.5;888.2;2350.7;1807.7;0.0;0.0;0.0;543.1;2350.7;3231.8;425.3;0.3;367.5;3720.7;2697.9;1717.8;838.6;0.3;32.3;2685.1;1426.0
2537009770;2013;61;25;Владивостокский морской рыбный порт;1062.0;1090.9;729.3;1820.1;1026.5;383.0;417.9;197.9;375.8;1820.1;1893.6;379.7;32.7;372.0;1639.5;1351.8;744.3;485.7;30.8;210.9;1751.0;915.2
2504001046;2013;73;25;Тихоокеанский научно-исследовательский рыбохозяйственный центр;525.6;697.2;349.6;1046.9;666.3;0.0;0.1;0.0;380.5;1046.9;1312.0;43.1;0.0;26.2;1490.1;359.2;640.3;466.3;0.0;34.5;1298.2;499.7
2303015320;2013;15;23;ИНТЕРАГРОСИСТЕМЫ;710.8;713.6;1348.5;2062.1;627.7;338.8;485.8;479.5;948.6;2062.1;3649.1;403.6;65.7;97.6;3395.6;3240.0;2695.2;313.9;65.4;65.8;3670.2;458.3
2464010490;2013;24;24;Красфарма;257.9;273.7;1437.3;1711.0;884.3;0.0;213.4;0.0;613.4;1711.0;1353.4;222.0;25.9;34.7;1042.5;1012.2;893.2;139.7;6.4;16.7;1260.1;264.5
2702010564;2013;24;27;Дальхимфарм;180.1;193.6;834.9;1028.5;752.0;74.1;86.5;7.0;190.0;1028.5;1525.5;255.8;5.7;139.8;1428.5;1323.9;730.3;392.4;5.6;69.0;1333.6;138.4
5260900010;2013;24;52;Нижегородский химико-фармацевтический завод;834.7;7882.8;18130.2;26013.0;13613.5;5253.0;5349.3;1092.4;7050.3;26013.0;18481.1;5899.0;678.9;2989.5;19906.5;16243.9;10974.6;503.8;535.3;158.8;13900.4;690.6
3525279862;2013;15;35;"Учебно-опытный молочный завод"" Вологодской государственной молочнохозяйственной академии имени Н.В. Верещагина""";683.0;696.8;229.4;926.2;419.1;200.0;205.1;202.4;302.0;926.2;1520.0;-162.9;29.2;-202.8;1480.0;1463.1;1278.8;106.6;28.3;2.6;1528.7;822.6
3307001803;2013;35;33;Муромский стрелочный завод;918.6;1313.0;1748.0;3061.0;1282.3;131.7;142.5;1012.9;1636.1;3061.0;3736.9;641.6;81.7;219.7;3491.4;3461.2;2231.5;532.0;86.0;177.1;3508.2;779.8
3445050019;2013;15;34;Хлебозавод №5;48.0;892.0;494.5;1386.4;234.9;968.2;972.2;21.8;179.3;1386.4;1100.4;157.1;101.3;38.9;1093.7;1071.6;679.7;178.8;81.1;11.5;909.8;51.5
2349008492;2013;1;23;Сад-Гигант;2303.5;2308.5;828.3;3136.8;1744.1;629.7;629.7;405.7;763.0;3136.8;1692.4;272.9;99.1;117.9;1625.6;1581.7;1006.9;410.0;114.9;16.7;1563.6;2179.8
2427000415;2013;1;24;Назаровское;1988.4;3184.2;3712.2;6896.4;6436.1;0.0;0.0;280.3;460.3;6896.4;2680.5;623.6;28.1;783.7;2584.8;2371.8;1433.1;591.8;28.1;0.0;2322.8;1938.4
2439001597;2013;1;24;Искра;740.3;754.8;1261.6;2016.5;1906.3;90.9;90.9;0.0;19.2;2016.5;1339.2;308.4;24.7;426.4;1429.1;1429.1;989.1;231.6;24.7;127.8;1211.1;690.9
5214002050;2013;1;52;"Агрофирма ""Птицефабрика Сеймовская""";760.8;881.9;2601.9;3483.9;861.5;512.4;553.1;1834.0;2069.3;3483.9;2433.4;166.4;304.0;23.8;3157.9;2531.8;1996.2;324.7;218.2;11.6;2196.5;805.9
5252025796;2013;1;52;Павловская;1537.2;1695.3;595.3;2290.5;513.9;1046.6;1047.3;125.3;729.3;2290.5;2396.0;-28.4;118.6;4.8;2931.3;2631.4;2106.8;269.9;118.6;188.6;1979.7;1486.9
2312054742;2013;51;23;Краснодарзооветснаб;91.4;91.4;208.5;300.0;89.0;0.0;0.0;4.0;210.9;300.0;1060.4;-6.3;0.3;3.3;1030.0;997.5;916.0;46.3;0.3;17.0;995.8;83.6
2208000010;2013;35;22;Открытое акционерное общество Алтайского вагоностроения;5130.1;5468.9;6322.7;11791.6;4922.6;251.8;343.0;3023.4;6526.1;11791.6;19176.4;1787.5;183.9;1685.7;16636.0;16292.5;12911.5;2347.2;180.8;541.2;20631.4;5013.2
3203000428;2013;34;32;Клинцовский автокрановый завод;318.3;330.2;1520.2;1850.3;1309.4;0.0;10.2;0.0;530.7;1850.3;3713.9;441.7;0.8;443.3;3562.6;3503.9;2822.7;356.3;0.0;65.1;3537.9;277.2
2635014240;2013;40;26;ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ СТАВРОПОЛЬ;1112.0;1123.9;2300.6;3424.5;1124.4;29.2;290.6;518.3;2009.6;3424.5;3355.5;156.8;50.4;109.5;3611.0;3401.7;2998.2;183.2;50.8;81.9;3363.0;1027.5
2635095930;2013;40;26;Теплосеть;289.8;293.8;577.4;871.2;377.6;35.6;45.8;30.0;447.8;871.2;1948.9;156.7;7.1;140.1;1843.4;1836.1;1300.3;301.7;7.1;32.8;1712.0;284.5
3528079646;2013;29;35;ССМ-Тяжмаш;698.4;738.1;1458.7;2196.9;1001.3;0.0;98.3;0.0;1097.3;2196.9;3491.2;-132.8;0.0;-146.6;3599.0;3559.7;2178.7;1072.8;0.0;46.5;3920.7;751.7
2201000766;2013;15;22;Алейскзернопродукт;571.6;717.3;1739.5;2456.8;1780.1;0.0;0.0;373.0;676.7;2456.8;5903.2;346.0;44.2;295.1;6395.9;5751.0;5036.5;368.7;44.2;31.8;5131.7;505.7
2209006093;2013;15;22;МЕЛЬНИК;200.3;221.4;1411.4;1632.8;1296.8;0.0;4.4;0.0;331.5;1632.8;4759.7;251.0;0.1;191.5;5301.8;5297.8;4356.9;140.9;0.0;14.9;4289.9;195.8
3125008025;2013;15;31;БЕЛГОРОДСКИЙ КОМБИНАТ ХЛЕБОПРОДУКТОВ;194.2;196.7;6633.8;6830.5;98.4;0.0;6.6;2229.6;6725.5;6830.5;4271.5;114.3;189.4;29.8;7656.4;4731.7;8019.4;72.5;189.4;0.0;2882.2;207.2
3605000114;2013;15;36;Бутурлиновский мелькомбинат;96.3;96.7;295.8;392.5;180.4;0.0;2.4;0.0;209.7;392.5;1822.4;176.1;0.0;173.2;1687.6;1686.7;1538.6;73.6;0.0;5.2;1320.8;94.5
2310002604;2013;15;23;Краснодарзернопродукт;307.2;373.5;644.2;1017.7;506.3;0.0;0.7;425.5;510.7;1017.7;1697.2;88.7;34.7;48.3;1433.0;1390.6;1231.5;98.2;34.7;3.7;1637.6;326.0
2302010672;2013;15;23;Армавирский хлебопродукт;132.8;145.2;668.0;813.3;215.5;0.0;125.7;50.0;472.1;813.3;1009.8;46.6;6.9;34.5;1243.3;1066.8;955.7;82.7;4.9;0.0;667.8;171.8
2315014748;2013;63;23;Новороссийский комбинат хлебопродуктов;875.2;991.3;1134.7;2126.0;1682.7;0.0;17.2;0.0;426.1;2126.0;1796.9;755.0;0.0;757.4;1750.0;1750.0;793.6;237.6;0.0;25.3;3088.4;960.3
2286001269;2013;15;22;Коротоякский элеватор;318.0;359.1;330.5;689.6;116.8;0.0;0.0;128.1;572.8;689.6;1738.4;33.1;7.8;26.6;2023.4;1912.1;1658.9;41.2;7.8;16.6;1311.5;124.7
3103000209;2013;63;31;Новоборисовское хлебоприемное предприятие;552.9;563.8;1317.9;1881.7;405.0;138.1;145.3;750.6;1331.3;1881.7;2726.3;105.3;92.8;64.5;3109.0;2976.2;2470.5;54.8;96.8;6.6;1984.6;589.9
2336004878;2013;63;23;Полтавский комбинат хлебопродуктов;259.1;263.4;2541.7;2805.2;757.3;1816.2;1841.6;101.9;206.3;2805.2;1239.7;75.6;134.3;26.7;601.9;466.1;611.6;61.6;54.8;0.2;1304.1;278.9
2321003663;2013;15;23;"Комбинат хлебопродуктов ""Тихорецкий""";54.2;54.3;678.4;732.7;124.9;0.0;0.3;530.3;607.6;732.7;1618.8;93.5;51.0;46.6;1567.6;1521.0;1276.7;74.8;0.0;0.0;1174.9;42.6
7705028865;2013;2;77;РОСЛЕСИНФОРГ;638.4;740.5;1994.5;2735.0;1430.5;0.0;1.2;2.5;1303.3;2735.0;5392.5;276.1;1.5;97.4;6436.7;5623.1;1010.9;2201.8;1.5;88.9;136.0;11.2
7705028865;2013;2;77;РОСЛЕСИНФОРГ;638.4;740.5;1994.5;2735.0;1430.5;0.0;1.2;2.5;1303.3;2735.0;5392.5;276.1;1.5;97.4;6436.7;5623.1;1010.9;2201.8;1.5;88.9;5449.7;523.4
2901008432;2013;61;29;СЕВЕРНОЕ МОРСКОЕ ПАРОХОДСТВО;979.2;1423.2;780.8;2204.0;1645.1;140.4;141.7;19.3;417.3;2204.0;2304.1;-53.2;7.6;35.7;2171.0;2086.8;1542.1;483.0;7.5;146.7;2697.2;953.7
2322001997;2013;63;23;Туапсинский морской торговый порт;3713.5;5700.6;1094.7;6795.3;4702.5;1140.2;1383.9;493.3;708.9;6795.3;2301.8;644.7;114.1;429.5;2333.7;2311.7;590.3;497.3;115.0;423.3;2799.3;3454.3
2315004404;2013;63;23;Новороссийский морской торговый порт;8743.4;99243.3;7579.4;106822.7;32039.2;62426.0;62861.0;11264.6;11922.5;106822.7;10274.7;5813.6;3587.1;2256.6;10577.6;9936.2;1345.4;1670.1;3843.3;1509.6;10657.7;7928.3
2504000204;2013;63;25;Владивостокский морской торговый порт;4303.4;8724.1;1300.0;10024.1;7936.2;1310.1;1529.1;2.6;558.7;10024.1;5464.1;1192.1;90.7;1422.0;5804.4;5140.8;2438.0;830.9;127.9;142.0;2615.5;3169.1
2508001449;2013;63;25;ЕВРАЗ Находкинский морской торговый порт;1245.0;1259.8;748.1;2007.9;1531.4;0.0;62.4;0.0;414.2;2007.9;2958.8;803.2;3.9;810.6;3204.6;3043.4;810.6;869.1;3.9;394.3;2830.2;932.0
2709001590;2013;63;27;Ванинский морской торговый порт;1213.9;5841.9;10061.3;15903.2;1762.7;13308.4;13387.2;100.0;753.4;15903.2;2018.3;530.6;159.3;445.9;2350.2;2243.2;728.1;599.7;150.9;318.0;1563.2;1032.9
2508001544;2013;63;25;Восточный Порт;5511.4;5565.7;1347.0;6912.7;4514.3;1261.3;1446.2;0.0;952.2;6912.7;2906.9;247.0;0.0;604.8;3680.2;3056.1;1026.8;881.4;0.0;2377.6;2829.2;3120.4
2983004475;2013;62;29;Нарьян-Марский объединенный авиаотряд;183.8;279.2;423.5;702.7;466.0;0.0;0.0;3.8;236.7;702.7;1142.0;-136.7;3.3;29.9;1216.1;1011.9;464.4;401.9;3.3;127.9;939.0;110.2
2502011786;2013;62;25;Владивосток Авиа;1135.9;2733.1;1041.0;3774.1;-6176.9;0.0;0.0;1079.3;9951.1;3774.1;11008.0;292.9;217.7;-736.3;11202.6;11012.8;7838.8;2.6;47.7;14.4;10263.2;1355.1
2724011561;2013;62;27;"Авиационная компания ""Восток""";165.2;168.9;366.5;535.4;286.0;0.0;7.6;77.7;241.8;535.4;1382.2;0.2;8.2;41.8;1447.0;1382.3;850.3;390.0;8.2;42.8;1557.7;149.3
2317044843;2013;63;23;МЕЖДУНАРОДНЫЙ АЭРОПОРТ СОЧИ;8500.3;8960.7;1713.3;10674.0;2050.7;6586.4;7276.9;803.3;1346.4;10674.0;2582.7;472.5;697.5;-537.4;2492.8;2004.2;721.1;472.1;536.7;1843.5;2155.2;7055.8
2308006658;2013;62;23;ПАНХ;173.5;187.1;570.3;757.3;332.7;0.0;0.0;196.4;424.6;757.3;1341.2;7.7;16.2;46.8;1568.4;1418.7;724.7;306.3;16.2;30.2;1095.9;162.6
3662020981;2013;45;36;Связьстрой -1;179.6;533.7;1458.2;1992.0;245.4;0.0;18.5;637.2;1728.1;1992.0;1132.1;-236.0;81.4;-321.0;1977.5;1816.2;909.0;346.5;81.0;10.5;1548.2;201.7
2308006009;2013;52;23;Роспечать;63.9;65.7;356.1;421.7;314.5;0.0;0.0;0.2;107.3;421.7;1098.2;10.4;0.0;6.5;1030.2;988.4;750.0;177.1;0.0;0.0;1146.3;71.0
2464000780;2013;45;24;"Фирма ""Культбытстрой""";2293.4;2305.3;1860.1;4165.4;1653.1;0.0;1185.1;25.0;1327.2;4165.4;2957.4;238.7;3.8;539.8;3912.8;1416.3;2156.3;770.8;5.7;25.9;3296.9;2118.6
2720002950;2013;14;27;Корфовский каменный карьер;129.6;183.8;559.5;743.3;229.7;191.2;196.7;51.3;316.9;743.3;1021.8;101.6;24.4;91.4;1296.9;1254.8;774.6;187.7;19.7;2.0;1016.7;149.2
3128001437;2013;45;31;КМАпроектжилстрой;1081.8;2354.9;1202.0;3556.8;3343.3;0.0;0.0;93.0;213.5;3556.8;1108.5;87.2;0.5;62.6;1565.9;1565.9;804.3;306.2;0.2;4.0;1304.1;1576.4
2311011513;2013;45;23;Кубанская марка;587.5;1031.6;4659.4;5691.0;46.2;55.3;81.1;511.5;5563.7;5691.0;2417.7;104.2;112.7;18.6;7416.6;3411.0;5119.1;171.6;112.3;62.7;2104.5;543.0
2311011320;2013;45;23;Краснодарский завод железобетонных изделий № 1;177.4;177.4;3083.5;3260.9;59.3;170.0;171.2;759.8;3030.4;3260.9;1484.5;54.1;92.6;11.6;2534.8;1841.1;2214.6;51.8;88.7;0.0;1158.7;95.9
2320034034;2013;70;23;МОРЕМОЛЛ;2.5;5552.8;191.2;5744.0;1366.8;3853.7;4045.3;0.0;332.0;5744.0;1529.5;895.5;290.0;287.9;1496.6;1484.2;470.2;0.1;281.2;0.0;194.1;1.0
2224008190;2013;26;22;БАРНАУЛЬСКИЙ КОМБИНАТ ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ-2;212.3;495.2;396.6;891.8;366.2;0.0;333.2;6.0;192.5;891.8;1137.4;218.6;0.3;165.6;1305.2;1106.6;929.4;188.5;0.4;38.9;795.3;174.6
2538007247;2013;14;25;Владивостокский бутощебёночный завод;471.1;724.5;1177.1;1901.6;792.6;257.0;279.7;192.0;829.2;1901.6;1388.0;48.0;2.0;15.8;1344.5;1318.5;911.3;208.9;0.0;24.6;1693.6;521.9
3665000165;2013;26;36;Завод железобетонных конструкций;474.8;519.7;252.3;772.0;45.3;404.3;429.2;22.9;297.5;772.0;1491.7;80.3;28.0;55.8;1560.3;1526.7;981.2;344.8;28.1;29.7;951.3;462.5
2222008413;2013;45;22;СТРОЙГАЗ;277.2;1232.5;1317.1;2549.6;130.6;661.0;1339.6;92.7;1079.4;2549.6;2271.8;52.8;0.0;34.0;2304.7;1933.7;1929.4;53.8;0.0;0.0;2687.1;289.6
3665005205;2013;45;36;Домостроительный комбинат;162.7;6385.7;5532.5;11918.2;1756.0;0.0;0.0;0.0;10162.2;11918.2;2568.5;-11.3;7.5;263.2;12975.5;3913.5;6789.8;115.2;7.5;0.0;3643.3;64.7
2315006923;2013;63;23;Стройкомплект;2222.1;2233.4;399.7;2633.1;659.2;1152.5;1266.0;547.8;707.9;2633.1;1070.3;555.3;98.9;294.9;1276.4;1167.5;225.1;109.0;90.9;248.4;710.9;2114.9
2725005264;2013;45;27;Дальстроймеханизация;85.7;133.9;2922.7;3056.6;713.1;73.1;229.0;1524.2;2114.5;3056.6;3014.2;318.1;203.8;50.2;7377.0;6265.0;5677.4;277.0;206.9;10.2;2752.7;93.5
3444014787;2013;45;34;Приволжтрансстрой;135.9;146.4;1027.1;1173.5;71.9;0.0;4.6;31.6;1097.0;1173.5;3347.4;10.6;0.6;10.2;3581.6;3062.0;2678.9;184.0;0.5;62.4;1815.7;114.5
2632002528;2013;45;26;Ордена Трудового Красного Знамени Северо-Кавказское открытое акционерное общество по строительству автомобильных дорог и аэродромов;642.6;684.1;486.3;1170.5;443.4;0.0;2.1;325.5;725.0;1170.5;2112.8;86.3;31.0;39.2;2647.6;2364.1;1527.4;213.5;31.0;198.5;1445.7;538.6
2700000144;2013;45;27;Дальневосточное мостостроительное открытое акционерное общество;588.2;741.8;3931.2;4673.0;418.3;386.3;637.0;952.3;3617.6;4673.0;5516.9;852.3;302.3;313.8;7217.1;7106.4;1928.5;1929.7;258.9;2.5;5017.4;729.2
2721001477;2013;74;27;Дальневосточный проектно-изыскательский институт транспортного строительства;458.2;533.0;813.6;1346.6;820.2;20.0;34.2;0.0;492.2;1346.6;1026.8;164.7;1.5;105.9;766.5;758.7;162.3;360.4;1.5;16.6;698.8;269.7
2808001344;2013;45;28;Бамстроймеханизация;458.2;462.4;2645.3;3107.6;959.0;0.0;32.9;801.1;2115.8;3107.6;7450.7;191.0;76.1;262.2;7755.3;7677.3;6923.6;357.6;76.1;0.0;6238.9;439.5
3652000930;2013;27;36;Лискинский завод монтажных заготовок;2272.4;2634.7;5802.7;8437.5;7992.8;0.0;107.5;0.0;337.2;8437.5;3781.2;1641.9;0.0;1830.6;4226.4;4046.9;1589.8;449.1;0.0;336.4;4327.7;1789.9
5251000950;2013;28;52;Кулебакский завод металлических конструкций;290.4;706.4;533.0;1239.4;285.6;628.9;646.2;10.0;307.6;1239.4;1485.5;175.6;75.6;80.3;1517.0;1483.7;1023.1;208.1;75.5;66.1;1281.8;242.2
3448050754;2013;45;34;Нефтезаводмонтаж;946.4;1094.9;5854.1;6949.0;2188.2;0.0;11.7;127.9;4749.1;6949.0;11866.0;-28.7;5.0;-323.2;11566.2;11494.6;8806.7;1742.4;3.2;35.9;11512.6;932.8
